p_id,title,category,brand,attributes
1863310.0,لکه بر و بوگیر ادرار حیوانات جیلز مدل Urine remover حجم 120 میلی لیتر,بهداشت، مراقبت و نگهداری حیوانات,جیلز,"گونه حیوان گربه, گونه حیوان سگ"
6745951.0,تلویزیون هوشمند ال ای دی جی پلاس مدل GTV-43MH614N سایز 43 اینچ,تلویزیون,جی پلاس,"سایز 43 اینچ, عمق رنگ 8, نوع طراحی صفحه نمایش تخت, تعداد بلندگوها دو عدد, توان هر بلندگو 8 وات, تعداد درگاه های hdmi 2 عدد, تعداد درگاه های usb دو عدد, نوع پایه رومیزی"
9839599.0,اتصال زانویی مدل 45-40,لوله و اتصالات,متفرقه,"مناسب برای لوله و اتصالات اب, جنس پی وی سی"
843847.0,کیف اداری مردانه شیفر مدل 9827A01,کیف مردانه,شیفر,"جنس چرم, نحوه بسته شدن کیف زیپ"
3245722.0,کفش روزمره مردانه فری مود کد 1834 رنگ مشکی,کفش روزمره مردانه,متفرقه,"ویژگی کفی کفش قابلیت ارتجاعی, ویژگی کفی کفش طبی, ویژگی کفی کفش قابل تعویض, جنس چرم, ویژگی های زیره مقاوم در برابر سایش, ویژگی های زیره قابلیت ارتجاعی, ویژگی های زیره کاهش فشار وارده, ویژگی های زیره تخت"
7929065.0,ست اسباب بازی لوازم آرایشی مدل استمپر ناخن کیتی,آشنایی با فنون,متفرقه,
6392775.0,قاب دور دستگیره درب بازکن داخلی چپ کد 708 مناسب برای پژو پارس,قاب، زه و ضربه‌گیر خودرو,متفرقه,
696912.0,میکروفن جی.تی.آر مدل XL-41,میکروفون حرفه‌ای,جی.تی.آر,"درگاه های اتصال usb, درگاه های اتصال جک 6 5 میلی متری, منبع انرژی جک 3 5میلی متری"
7133888.0,جافیوزی روبردی مدل کاوردار بسته 2 عددی,قطعات الکترونیکی,متفرقه,"ویژگی های قطعات الکترونیکی اموزشی, ویژگی های قطعات الکترونیکی صنعتی, ویژگی های قطعات الکترونیکی عمومی"
2835534.0,هواپیما اسباب بازی مدل ایران ایر کد A380,هواپیما و هلیکوپتر,متفرقه,منبع انرژی باتری قلمی
10251101.0,     محافظ صفحه نمایش شهر گلس مدل SUPERD مناسب برای گوشی موبایل شیائومی Poco M5s,محافظ صفحه نمایش گوشی,شهر گلس,"نوع محافظ صفحه نمایش, دارای محافظ برای قسمت جلو صفحه نمایش"
13620175.0,دستگاه تقویت مچ و بازو مدل Lyt عضله ساز,تجهیزات جانبی ایروبیک و تناسب اندام,متفرقه,
11707656.0,لامپ هالوژن ال ای دی 10 وات فروزش مدل SPOT LIGHT MR16 پایه GH5.3,لامپ,فروزش,"فرم طراحی دایره, بازه توان مصرفی 5 5 تا 10 وات, نوع پایه gu5 3"
10610185.0,کیبورد لوتوس مدل OFFICE KB100,کیبورد (صفحه کلید),لوتوس,"نوع اتصال با سیم, نوع رابط usb"
3644163.0,فسفر ماهیگیری مازوزی کد 234 بسته 5 عددی,لوازم ماهیگیری,متفرقه,
6892322.0,اسپلینت هالوکس والگوس مدل BO928H,زانو بند طبی,متفرقه,"جنس فوم, جنس پلاستیک, کاربرد شست پا, نحوه بسته شدن چسبی, نوع ساپورت اتل, ویژگی مواد ضد حساسیت"
718577.0,سبد سبزی لیمون مدل Kitchen ware بسته 3 عددی,ظروف سرو و پذیرایی,لیمون,"جنس پلاستیک, تعداد طبقه یک عدد, سطح گود"
4565345.0,کاور ای وی تی مدل Wave کد B04 مناسب برای گوشی موبایل سامسونگ Galaxy A01,کیف و کاور گوشی,متفرقه,"سازگار با گوشی موبایل سایر گوشی های موبایل, ساختار مات, جنس پلاستیک نرم, جنس فلز"
2238243.0,ساعت مچی عقربه ای زنانه اُ لِوز مدل 5877M,ساعت عقربه ای زنانه,اُ لِوز,"جنس بدنه فلز, مورد استفاده اداری و رسمی, مورد استفاده روزمره, مورد استفاده مهمانی, مورد استفاده مهمانی, جنس بند سرامیک, رنگ صفحه مشکی, رنگ بدنه رزگلد, فرم صفحه گرد, نوع قفل بند دستبندی, ویژگی های ظاهری مقاومت در برابر اب"
12745641.0,تایر دوچرخه پانلی مدل 29x2.10,قطعات دوچرخه,متفرقه,جنس لاستیک
10161806.0,فیگور مدل انیمه مای هیرو آکادمی طرح کاتسوکی,فیگور,متفرقه,"نوع اسباب بازی فیگور, جنس پی وی سی"
7190400.0,سرویس غذاخوری 26 پارچه داماس مدل لب طلا,سرویس غذاخوری,متفرقه,"تعداد کلی ظروف 26 پارچه, اقلام سرویس ظرف سالاد, اقلام سرویس دیس, اقلام سرویس بشقاب غذاخوری, اقلام سرویس بشقاب خورش خوری, اقلام سرویس پیش دستی, اقلام سرویس پیاله, جنس ظروف اوپال, مناسب برای 6 نفره"
13619045.0,دسته دریل رونیکس مدل 13,لوازم یدکی ابزار برقی,رونیکس,
3497052.0,تلویزیون ال ای دی تی سی ال مدل 43D3000i سایز 43 اینچ,تلویزیون,تی سی ال,"سایز 43 اینچ, نوع طراحی صفحه نمایش تخت, عمق رنگ 10, تعداد بلندگوها دو عدد, توان هر بلندگو 8 وات, تعداد درگاه های hdmi 2 عدد, تعداد رابط کامپوزیت composite یک عدد, تعداد رابط کامپوننت component بدون رابط کامپوننت, تعداد درگاه های usb یک عدد, اقلام همراه باتری"
1613260.0,باتری لیتیوم یون پاناسونیک مدل CR123A ظرفیت 1400 میلی آمپر ساعت,باتری لیتیومی,پاناسونیک,
7291130.0,انگشتر ناکسیگو طرح شایان مدل RG5090,انگشتر زنانه و مردانه,ناکسیگو,"جنس اکریلیک, ویژگی های ظاهری مقاومت در برابر اب"
2763820.0,وب کم تسکو مدل  TW 1300K,وب‌کم,تسکو,
5266126.0,خمیر دندان آلبودنت مدل complete حجم 75میلی لیتر,خمیر دندان,آلبودنت,"ویژگی مواد سفید کننده, ویژگی های محصول بهداشتی ضد باکتری, صادر کننده مجوز سازمان غذا و دارو"
10959853.0,رنگ طبیعی خوراکی قرمز دکتر فلیور - 30 گرم,سایر ادویه و چاشنی‌ها,دکتر طعم,
13174538.0,شورت مردانه چیندکا مدل پادار کد 1001 مجموعه 6 عددی,شورت مردانه,چیندکا,"جنس پنبه, جنس نخ, مدل شورت و لباس پایین تنه پادار, طرح طرح دار"
4238492.0,زونکن مدل سه گوش کد ASCO330 بسته 20 عددی,ابزار بایگانی,متفرقه,جنس مقوا
3860309.0,کرم مرطوب کننده شون مدل Shea Butter حجم 300 میلی لیتر,کرم آبرسان و مرطوب کننده,شون,"جنس محفظه پلاستیک, نوع محفظه پمپی"
6378150.0,تیشرت آستین کوتاه مردانه مسترمانی مدل درخت 2,تی شرت مردانه,مسترمانی,"قد زیر باسن, نوع استین استین کوتاه, طرح ساده, مورد استفاده اسپرت, مورد استفاده روزمره, مورد استفاده اداری و رسمی, مورد استفاده مهمانی, جنس پنبه, تنخور لباس ازاد, مدل یقه گرد"
2552982.0,کتاب برتری خفیف اثر جف اولسون نشر ققنوس,کتاب علوم اجتماعی,نشر ققنوس,"رده بندی کتاب علوم اجتماعی و جامعه شناسی علوم اجتماعی, نوع جلد شومیز"
7086864.0,در داشبورد چیکال مدل CH 0848 مناسب برای تیبا,روکش و تزئینات داشبورد خودرو,چیکال,"مناسب برای خودرو تیبا, مناسب برای خودرو تیبا 2, جنس پلاستیک فشرده"
7200364.0,باتری لیتیوم یون قابل شارژ اولترا فایت مدل 18650 ظرفیت 4800 میلی آمپر ساعت بسته دو عددی,باتری لیتیومی,متفرقه,
35523.0,ساعت مچی عقربه ای مردانه کاسیو ادیفایس EFR-526L-1AVDF,ساعت عقربه ای مردانه,کاسیو,"رنگ صفحه مشکی, رنگ بدنه مشکی, جنس شیشه معدنی, جنس بدنه فلز, جنس بند چرم, نوع قفل بند سگکی ساده"
5581620.0,پیراهن زنانه مدل کتی رنگ کرمی,پیراهن و لباس مجلسی زنانه,متفرقه,"قد بلند, نوع استین استین بلند, مورد استفاده اداری و رسمی, مورد استفاده مهمانی, جنس پلی استر, جنس ویسکوز, طرح ساده, مدل یقه انگلیسی, تنخور لباس ازاد"
3572983.0,لامپ خودرو مدل H1 lee-tech بسته دو عددی,لامپ خودرو,متفرقه,"نوع لامپ هالوژن, نوع پایه لامپ h1, مناسب برای خودرو کیا سراتو 1600, رنگ نور لامپ افتابی"
3889673.0,آبگرمکن برقی آزمایش مدل AZ15LE,آبگرمکن,آزمایش,
13847395.0,محافظ لنز دوربین آلتیمیت شیلد مدل 3D-UL مناسب برای گوشی موبایل شیائومی Poco X6,محافظ لنز گوشی موبایل,آلتیمیت شیلد,
816135.0,دارت مغناطیسی مدل 12 اینچ ,دارت,متفرقه,نوع دارت مغناطیسی
1452542.0, درایو DVD اینترنال لایت ان مدل iHAS524,درایو نوری,لایت آن,
4661330.0, برچسب برجسته طرح پونی کد A99-070,کاغذ,متفرقه,جنس برچسب دار
2309345.0,بازی آموزشی آی توی مدل علائم راهنمایی و رانندگی کد T2,بازی آموزشی,آی توی,"هدف بازی اموزشی, مناسب رده سنی کودک, مناسب رده سنی نوجوان"
1475568.0,سرم موی آوائی مدل VITAMIN E حجم 120میلی لیتر,سرم و اسپری مو,آوایی,"ویژگی ها ابرسان, ویژگی ها ترمیم کننده, ویژگی ها نرم کننده, ویژگی ها محافظت کننده, ویژگی ها خوشبو کننده, سازگار با موهای انواع مو"
81373.0,خود تراش ژیلت مدل بلو 3 بسته 6 عددی,تیغ و یدک اصلاح,ژیلت,"کاربرد خود تراش, تعداد لبه تیغ 3, جنس تیغه استیل ضد زنگ, امکانات لوازم اصلاح نوار ژل, امکانات ابزار سری انعطاف پذیر, مناسب برای اقایان"
2504677.0,زنجیر و دنده موتور سیکلت مدل 428H-100L مناسب برای هوندا مجموعه 3 عددی,سایر لوازم یدکی موتور سیکلت,متفرقه,
14146381.0,کاور گارد قاب کیس مدل پسرانه مناسب برای گوشی موبایل شیائومی redmi   NOTE 11 S / NOTE 11 4g,کیف و کاور گوشی,متفرقه,"سازگار با گوشی موبایل xiaomi redmi note 11, سازگار با گوشی موبایل xiaomi redmi note 11 s, ساختار مات, جنس پلاستیک سخت"
